,2,Maintenance, LRG,RSA,4790,Yallook Mail Rd,DINGEE,00 Dingee Rd,0,6.49,Maintenance Grade,Maintenance Grade,4,17310,6.49,,,,,,,,,,,0,,,Pyramid Hill,,,,,DINGEE - Yallook Mail Rd - RSA,1,0
,1,Maintenance, LRG,RSC,993,Dunolly Rheola Rd,DUNOLLY,00 Shire Boundary Sth End,0,2.38,Maintenance Grade,Maintenance Grade,4,17310,2.38,,,,,,,,100%,,,0,08/08/2014,,Newbridge,,,,,DUNOLLY - Dunolly Rheola Rd - RSC,1,2.38
,1 & 3,Maintenance, LRG,RGC,1006,Dunolly Rheola Rd,DUNOLLY,End of Seal atRail Crossing,2.38,3.88,Maintenance Grade,Maintenance Grade,4,17311,1.5,,,,,,,,50%,,,0,08/08/2014,,Newbridge,,,,,DUNOLLY - Dunolly Rheola Rd - RGC,2,0
,1,Maintenance, LRG,RGM,1512,Harvest Home Rd,DUNOLLY,00 Dunolly Moliagul,0.592,0.912,Maintenance Grade,Maintenance Grade,4,17311,0.32,,,,,,,,100%,,,0,06/08/2014,,Newbridge,,,,,DUNOLLY - Harvest Home Rd - RGM,1,0.32
,1 & 3,Maintenance, LRG,RGA,1511,Harvest Home Rd,DUNOLLY,00 Dunolly Moliagul,0,0.592,Maintenance Grade,Maintenance Grade,4,17311,0.592,,,,,,,,50%,,,0,06/08/2014,,Newbridge,,,,,DUNOLLY - Harvest Home Rd - RGA,2,0
,1,Maintenance, LRG,RGM,4062,Heenan Rd,DUNOLLY,00 at Dunolly Rheola.,0,0.333,Maintenance Grade,Maintenance Grade,4,17311,0.333,,,,,,,,,,,0,,,Newbridge,,,,,DUNOLLY - Heenan Rd - RGM,1,0
,1 & 3,Maintenance, LRG,RGA,2145,Lummis Rd,DUNOLLY,00 at Dunolly Moliagul Rd.,0,0.467,Maintenance Grade,Maintenance Grade,4,17311,0.467,,,,,,,,50%,,,0,06/08/2014,,Newbridge,,,,,DUNOLLY - Lummis Rd - RGA,2,0
,1 & 3,Maintenance, LRG,RGA,2440,Model Farm Rd,DUNOLLY,00 Dunolly Eddington Rd.,0,1.67,Maintenance Grade,Maintenance Grade,4,17311,1.67,,,,,,,,50%,,,0,05/08/2014,,Newbridge,,,,,DUNOLLY - Model Farm Rd - RGA,2,0
,14 15,Maintenance, LRG,RF,5534,Old Lead Rd,DUNOLLY,00 Sporting Flat Rd,0,0.57,Maintenance Grade,Maintenance Grade,4,17312,0.57,,,,,,,,,,,0,,,Newbridge,,,,,DUNOLLY - Old Lead Rd - RF,0,0
,1,Maintenance, LRG,RGM,3201,Scenic Rd,DUNOLLY,00 Dunolly - Eddington,0.6,3.08,Maintenance Grade,Maintenance Grade,4,17311,2.48,,,,,,,,100%,,,0,31/07/2014,,Newbridge,,,,,DUNOLLY - Scenic Rd - RGM,1,2.48
,1 & 3,Maintenance, LRG,RGA,3200,Scenic Rd,DUNOLLY,00 Dunolly - Eddington,0,0.6,Maintenance Grade,Maintenance Grade,4,17311,0.6,,,,,,,,50%,,,0,31/07/2014,,Newbridge,,,,,DUNOLLY - Scenic Rd - RGA,2,0
,1,Maintenance, LRG,RGM,5536,Shays La,DUNOLLY,00 Dunolly Moliagul Rd,0,0.18,Maintenance Grade,Maintenance Grade,4,17311,0.18,,,,,,,,100%,,,0,07/08/2014,,Newbridge,,,,,DUNOLLY - Shays La - RGM,1,0.18
,1,Maintenance, LRG,RGM,5668,Sporting Flat Rd,DUNOLLY,00 Bridewater Dunolly Rd,0.53,0.72,Maintenance Grade,Maintenance Grade,4,17311,0.19,,,,,,,,100%,,,0,05/08/2014,,Newbridge,,,,,DUNOLLY - Sporting Flat Rd - RGM,1,0.19
,1 & 3,Maintenance, LRG,RGA,5598,Sporting Flat Rd,DUNOLLY,00 Bridewater Dunolly Rd,0,1.379,Maintenance Grade,Maintenance Grade,4,17311,1.379,,,,,,,,50%,,,0,05/08/2014,,Newbridge,,,,,DUNOLLY - Sporting Flat Rd - RGA,2,0
,14 15,Maintenance, LRG,RF,5530,Taylors Trk,DUNOLLY,00 Bridgewater Dunolly Rd,0,1.95,Maintenance Grade,Maintenance Grade,4,17312,1.95,,,,,,,,,,,0,,,Newbridge,,,,,DUNOLLY - Taylors Trk - RF,0,0
,2 & 4,Maintenance, LRG,RGA,120,Byrnes La,DURHAM OX,00 at Loddon Park Rd.,0,2.061,Maintenance Grade,Maintenance Grade,4,17311,2.061,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Byrnes La - RGA,2,0
,2,Maintenance, LRG,RGM,960,Dunns Rd [SoG],DURHAM OX,00 Gladfield Sth Rd.,1.075,1.509,Maintenance Grade,Maintenance Grade,4,17311,0.434,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Dunns Rd [SoG] - RGM,1,0
,14 15,Maintenance, LRG,RF,959,Dunns Rd [SoG],DURHAM OX,00 Gladfield Sth Rd.,0,1.075,Maintenance Grade,Maintenance Grade,4,17312,1.075,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Dunns Rd [SoG] - RF,0,0
,14 15,Maintenance, LRG,RF,1013,Durham Ox Cemetery Rd,DURHAM OX,00 at Boort Pyramid Rd.,0,1.588,Maintenance Grade,Maintenance Grade,4,17312,1.588,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Durham Ox Cemetery Rd - RF,0,0
,0,Maintenance, LRG,RUF,4049,Eagle Rd,DURHAM OX,00 Loddon Park Rd,0,2.246,Maintenance Grade,Maintenance Grade,4,17312,2.246,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Eagle Rd - RUF,0,0
,14 15,Maintenance, LRG,RF,1451,Groses Rd,DURHAM OX,00 Loddon Park,2.35,3.571,Maintenance Grade,Maintenance Grade,4,17312,1.221,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Groses Rd - RF,0,0
,2 & 4,Maintenance, LRG,RGA,1450,Groses Rd,DURHAM OX,00 Loddon Park,0,2.35,Maintenance Grade,Maintenance Grade,4,17311,2.35,,,,,,,,50%,,,0,01/07/2014,,Boort,,,,,DURHAM OX - Groses Rd - RGA,2,0
,15 16,Maintenance, LRG,RF,4056,Gunst Rd,DURHAM OX,00 at Loddon Park Rd.,0,2.383,Maintenance Grade,Maintenance Grade,4,17312,2.383,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Gunst Rd - RF,0,0
,14 15,Maintenance, LRG,RF,1476,Hampsons Rd,DURHAM OX,00 Boort Pyramid,2.024,3.797,Maintenance Grade,Maintenance Grade,4,17312,1.773,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Hampsons Rd - RF,0,0
,2,Maintenance, LRG,RGM,5061,Hattens La,DURHAM OX,Segment Change,3.44,5.44,Maintenance Grade,Maintenance Grade,4,17311,2,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Hattens La - RGM,1,0
,15 16,Maintenance, LRG,RF,1514,Hattens La,DURHAM OX,00 Mansbridge,0.756,3.44,Maintenance Grade,Maintenance Grade,4,17312,2.684,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Hattens La - RF,0,0
,2 & 4,Maintenance, LRG,RGA,1513,Hattens La,DURHAM OX,00 Mansbridge,0,0.756,Maintenance Grade,Maintenance Grade,4,17311,0.756,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Hattens La - RGA,2,0
,2 & 4,Maintenance, LRG,RGA,1462,Haymans Rd,DURHAM OX,00 at Loddon Valley Hwy.,0,0.568,Maintenance Grade,Maintenance Grade,4,17311,0.568,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Haymans Rd - RGA,2,0
,15 16,Maintenance, LRG,RF,2066,Loddon Park Rd,DURHAM OX,00 Boort Pyramid  Rd.,7.323,9.534,Maintenance Grade,Maintenance Grade,4,17312,2.211,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Loddon Park Rd - RF,0,0
,2 & 4,Maintenance, LRG,RGA,5053,Loddon Park Rd,DURHAM OX,00 Boort Pyramid  Rd.,0,7.323,Maintenance Grade,Maintenance Grade,4,17311,7.323,,,,,,,,50%,,,0,01/07/2014,,Boort,,,,,DURHAM OX - Loddon Park Rd - RGA,2,0
,14 15,Maintenance, LRG,RF,2455,Mologa Durham Ox Rd,DURHAM OX,00 Loddon Valley Hwy.,2.338,6.428,Maintenance Grade,Maintenance Grade,4,17312,4.09,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Mologa Durham Ox Rd - RF,0,0
,2 & 4,Maintenance, LRG,RGA,2454,Mologa Durham Ox Rd,DURHAM OX,00 Loddon Valley Hwy.,0,2.338,Maintenance Grade,Maintenance Grade,4,17311,2.338,,,,,,,,,,,0,,,Pyramid Hill,,,,,DURHAM OX - Mologa Durham Ox Rd - RGA,2,0
,2 & 4,Maintenance, LRG,RGA,4016,Road to Recreation Res,DURHAM OX,Loddon Valley Highway,0,0.128,Maintenance Grade,Maintenance Grade,4,17311,0.128,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Road to Recreation Res - RGA,2,0
,0,Maintenance, LRG,TSA,3355,S/R Durham Ox Hall,DURHAM OX,Boort Pyramid Rd,0,0.145,Maintenance Grade,Maintenance Grade,4,17310,0.145,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - S/R Durham Ox Hall - TSA,1,0
,0,Maintenance, LRG,TSA,3315,S/R Loddon Valley H [DO],DURHAM OX,Boort Pyramid Rd,0,0.187,Maintenance Grade,Maintenance Grade,4,17310,0.187,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - S/R Loddon Valley H [DO] - TSA,1,0
,2 & 4,Maintenance, LRG,RGA,3194,Salathiels Rd,DURHAM OX,00 Boort Pyramid,0,4.058,Maintenance Grade,Maintenance Grade,4,17311,4.058,,,,,,,,50%,,,0,02/07/2014,,Boort,,,,,DURHAM OX - Salathiels Rd - RGA,2,0
,2,Maintenance, LRG,TGA,3939,Sinclair La,DURHAM OX,SR 2DO,0,0.295,Maintenance Grade,Maintenance Grade,4,17311,0.295,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Sinclair La - TGA,1,0
,2 & 4,Maintenance, LRG,RGA,5689,Whytcross Rd,DURHAM OX,00 at Boort Pyramid Rd,0,0.25,Maintenance Grade,Maintenance Grade,4,17311,0.25,,,,,,,,,,,0,,,Boort,,,,,DURHAM OX - Whytcross Rd - RGA,2,0
,2 & 4,Maintenance, LRG,RGA,4827,Yarrawalla West Rd,DURHAM OX,00 Loddon Valley Hwy,0,2,Maintenance Grade,Maintenance Grade,4,17311,2,,,,,,,,50%,,,0,18/07/2014,,Pyramid Hill,,,,,DURHAM OX - Yarrawalla West Rd - RGA,2,0
,0,Maintenance, LRG,RUF,158,Barber Rd,EASTVILLE,Missing Ref,3.981,5.156,Maintenance Grade,Maintenance Grade,4,17312,1.175,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Barber Rd - RUF,0,0
,1,Maintenance, LRG,RGM,303,Blossom Hill Rd,EASTVILLE,Missing Ref,4.917,6.562,Maintenance Grade,Maintenance Grade,4,17311,1.645,,,,,,,,100%,,,0,08/07/2014,,Newbridge,,,,,EASTVILLE - Blossom Hill Rd - RGM,1,1.645
,1,Maintenance, LRG,RSC,1025,Eastville Rd,EASTVILLE,00 Bendigo-Maryborough,0,5.67,Maintenance Grade,Maintenance Grade,4,17310,5.67,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Eastville Rd - RSC,1,0
,1,Maintenance, LRG,RGM,5456,Gallaghers Rd,EASTVILLE,00 Shelbourne Rd,0.59,1.396,Maintenance Grade,Maintenance Grade,4,17311,0.806,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Gallaghers Rd - RGM,1,0
,1 & 3,Maintenance, LRG,RGA,3434,Gallaghers Rd,EASTVILLE,00 Shelbourne Rd,0,0.59,Maintenance Grade,Maintenance Grade,4,17311,0.59,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Gallaghers Rd - RGA,2,0
,1,Maintenance, LRG,RGM,1837,Kellys Rd,EASTVILLE,00 Bridgew-Maldon,1.521,2.253,Maintenance Grade,Maintenance Grade,4,17311,0.732,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Kellys Rd - RGM,1,0
,1 & 3,Maintenance, LRG,RGA,1835,Kellys Rd,EASTVILLE,00 Bridgew-Maldon,0,1.521,Maintenance Grade,Maintenance Grade,4,17311,1.521,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Kellys Rd - RGA,2,0
,1,Maintenance, LRG,RGM,2505,Murphys M Rd,EASTVILLE,00 Lakeys Rd.,0,0.8,Maintenance Grade,Maintenance Grade,4,17311,0.8,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Murphys M Rd - RGM,1,0
,1,Maintenance, LRG,RGM,3162,Ross Rd,EASTVILLE,00 Bendigo Maryborough,1.659,3.294,Maintenance Grade,Maintenance Grade,4,17311,1.635,,,,,,,,100%,,,0,08/07/2014,,Newbridge,,,,,EASTVILLE - Ross Rd - RGM,1,1.635
,1 & 3,Maintenance, LRG,RGA,3163,Ross Rd,EASTVILLE,00 Bendigo Maryborough,0,1.659,Maintenance Grade,Maintenance Grade,4,17311,1.659,,,,,,,,50%,,,0,08/07/2014,,Newbridge,,,,,EASTVILLE - Ross Rd - RGA,2,0
,1,Maintenance, LRG,RSC,3246,Shelbourne Rd,EASTVILLE,00 Bridgewater - Maldon,1.86,6.39,Maintenance Grade,Maintenance Grade,4,17310,4.53,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Shelbourne Rd - RSC,1,0
,1 & 3,Maintenance, LRG,RGC,5815,Shelbourne Rd,EASTVILLE,Seg Change,1,1.86,Maintenance Grade,Maintenance Grade,4,17311,0.86,,,,,,,,,,,0,,,Newbridge,,,,,EASTVILLE - Shelbourne Rd - RGC,2,0
,1,Maintenance, LRG,RGM,127,Back Eddington Rd,EDDINGTON,Greenings Rd.,0,2.203,Maintenance Grade,Maintenance Grade,4,17311,2.203,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Back Eddington Rd - RGM,1,0
,1,Maintenance, LRG,RSC,207,Baringhup Eddington Rd,EDDINGTON,Eddington Rd,0,2.255,Maintenance Grade,Maintenance Grade,4,17310,2.255,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Baringhup Eddington Rd - RSC,1,0
,1,Maintenance, LRG,RSC,1067,Eddington Laanecoorie,EDDINGTON,00 Dunolly-Eddington,0,2.31,Maintenance Grade,Maintenance Grade,4,17310,2.31,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Eddington Laanecoorie - RSC,1,0
,1,Maintenance, LRG,RSC,1074,Eddington Rd,EDDINGTON,00 Bendigo-Maryborough,0,1.75,Maintenance Grade,Maintenance Grade,4,17310,1.75,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Eddington Rd - RSC,1,0
,1,Maintenance, LRG,RGM,1419,Greenings Rd,EDDINGTON,00 Mullins Eddington Rd,0,1.866,Maintenance Grade,Maintenance Grade,4,17311,1.866,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Greenings Rd - RGM,1,0
,0,Maintenance, LRG,TSA,2273,McCoy St,EDDINGTON,Bendigo Maryborough,0,0.73,Maintenance Grade,Maintenance Grade,4,17310,0.73,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - McCoy St - TSA,1,0
,1,Maintenance, LRG,RGM,2439,Mock Orange La,EDDINGTON,00 at Eddington Maldon.,0,0.981,Maintenance Grade,Maintenance Grade,4,17311,0.981,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Mock Orange La - RGM,1,0
,14 15,Maintenance, LRG,RGM,2501,Mullins Eddington Rd,EDDINGTON,00 at Forbes & Greenings Rd.,0,1.577,Maintenance Grade,Maintenance Grade,4,17311,1.577,,,,,,,,100%,,,0,08/08/2014,,Newbridge,,,,,EDDINGTON - Mullins Eddington Rd - RGM,1,1.577
,1,Maintenance, LRG,TGA,2502,Murchison St,EDDINGTON,Owen,0,0.28,Maintenance Grade,Maintenance Grade,4,17311,0.28,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Murchison St - TGA,1,0
,1,Maintenance, LRG,TGA,2737,Owen St,EDDINGTON,Playfair,0,0.29,Maintenance Grade,Maintenance Grade,4,17311,0.29,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Owen St - TGA,1,0
,0,Maintenance, LRG,TSA,2826,Playfair St,EDDINGTON,East End,0,1.79,Maintenance Grade,Maintenance Grade,4,17310,1.79,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Playfair St - TSA,1,0
,1 & 3,Maintenance, LRG,RGA,3161,Ross Rd,EDDINGTON,00 Bendigo Maryborough,3.294,5.429,Maintenance Grade,Maintenance Grade,4,17311,2.135,,,,,,,,50%,,,0,08/07/2014,,Newbridge,,,,,EDDINGTON - Ross Rd - RGA,2,0
,0,Maintenance, LRG,RUF,3203,Scenic Rd,EDDINGTON,00 Dunolly - Eddington,4.18,4.378,Maintenance Grade,Maintenance Grade,4,17312,0.198,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Scenic Rd - RUF,0,0
,1,Maintenance, LRG,TGA,5600,Taylors La,EDDINGTON,00 at McCoy St,0,0.06,Maintenance Grade,Maintenance Grade,4,17311,0.06,,,,,,,,,,,0,,,Newbridge,,,,,EDDINGTON - Taylors La - TGA,1,0
,0,Maintenance, LRG,RUF,3811,Bayles Rd,EMU,Missing Ref,1.058,1.635,Maintenance Grade,Maintenance Grade,4,17312,0.577,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Bayles Rd - RUF,0,0
,2,Maintenance, LRG,RGM,3810,Bayles Rd,EMU,Dunolly St Arnaud Rd,0,1.058,Maintenance Grade,Maintenance Grade,4,17311,1.058,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Bayles Rd - RGM,1,0
,0,Maintenance, LRG,RUF,3807,Chirnside Rd,EMU,00 at Emu Logan Rd,0,4.05,Maintenance Grade,Maintenance Grade,4,17312,4.05,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Chirnside Rd - RUF,0,0
,0,Maintenance, LRG,RUF,2316,Chivers Rd,EMU,00 Emu Logan Rd.,1.631,3.271,Maintenance Grade,Maintenance Grade,4,17312,1.64,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Chivers Rd - RUF,0,0
,2,Maintenance, LRG,RGM,2315,Chivers Rd,EMU,00 Emu Logan Rd.,0.664,1.631,Maintenance Grade,Maintenance Grade,4,17311,0.967,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Chivers Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,2314,Chivers Rd,EMU,00 Emu Logan Rd.,0,0.664,Maintenance Grade,Maintenance Grade,4,17311,0.664,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Chivers Rd - RGA,2,0
,2 & 4,Maintenance, LRG,RGC,1119,Emu Logan Rd,EMU,00 Dunolly St Arnaud Rd.,0,2.64,Maintenance Grade,Maintenance Grade,4,17311,2.64,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Emu Logan Rd - RGC,2,0
,0,Maintenance, LRG,RUF,3817,Road to Avoca River,EMU,00 at Emu Logan Rd,0,0.154,Maintenance Grade,Maintenance Grade,4,17312,0.154,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Road to Avoca River - RUF,0,0
,2,Maintenance, LRG,RSC,1010,St Arnaud Dunolly Rd,EMU,00 Avoca River,0,4.17,Maintenance Grade,Maintenance Grade,4,17310,4.17,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - St Arnaud Dunolly Rd - RSC,1,0
,2,Maintenance, LRG,RGM,3809,Tunstalls Rd,EMU,00 Chirnside Rd,1.106,2.203,Maintenance Grade,Maintenance Grade,4,17311,1.097,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Tunstalls Rd - RGM,1,0
,14 15,Maintenance, LRG,RF,3808,Tunstalls Rd,EMU,00 Chirnside Rd,0,1.106,Maintenance Grade,Maintenance Grade,4,17312,1.106,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Tunstalls Rd - RF,0,0
,14 15,Maintenance, LRG,RF,5606,UK 150,EMU,00 at Emu Logan Rd,0,0.16,Maintenance Grade,Maintenance Grade,4,17312,0.16,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - UK 150 - RF,0,0
,0,Maintenance, LRG,RUF,5842,Unknown at present,EMU,St Arnaud Dunolly Rd,0,0.525,Maintenance Grade,Maintenance Grade,4,17312,0.525,,,,,,,,,,,0,,,Wedderburn,,,,,EMU - Unknown at present - RUF,0,0
,2,Maintenance, LRG,RGM,4491,Burkes Flat Wedderburn Rd,FENTONS CREEK,00 Logan Wedderburn Rd,6.418,11.265,Maintenance Grade,Maintenance Grade,4,17311,4.847,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Burkes Flat Wedderburn Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,4490,Burkes Flat Wedderburn Rd,FENTONS CREEK,00 Logan Wedderburn Rd,5.408,6.418,Maintenance Grade,Maintenance Grade,4,17311,1.01,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Burkes Flat Wedderburn Rd - RGA,2,0
,2,Maintenance, LRG,RGM,851,Curnows Rd No1,FENTONS CREEK,00 Bendigo St Arnaud Rd.,7.197,8.333,Maintenance Grade,Maintenance Grade,4,17311,1.136,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Curnows Rd No1 - RGM,1,0
,0,Maintenance, LRG,RUF,938,Dip La,FENTONS CREEK,00 Wedderburn Whela Rd.,1.417,2.793,Maintenance Grade,Maintenance Grade,4,17312,1.376,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Dip La - RUF,0,0
,2,Maintenance, LRG,RGM,937,Dip La,FENTONS CREEK,00 Wedderburn Whela Rd.,0,1.417,Maintenance Grade,Maintenance Grade,4,17311,1.417,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Dip La - RGM,1,0
,2,Maintenance, LRG,RSA,1168,Fentons Creek Wehla Rd,FENTONS CREEK,00 Logan Wedderburn Rd,0,1.6,Maintenance Grade,Maintenance Grade,4,17310,1.6,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Fentons Creek Wehla Rd - RSA,1,0
,2 & 4,Maintenance, LRG,RGA,5222,Fentons Creek Wehla Rd,FENTONS CREEK,00 Logan Wedderburn Rd,1.6,4.187,Maintenance Grade,Maintenance Grade,4,17311,2.587,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Fentons Creek Wehla Rd - RGA,2,0
,2,Maintenance, LRG,RGM,1196,Finchs Rd,FENTONS CREEK,00 Wedderburn Burkes Flat Rd.,0,2.153,Maintenance Grade,Maintenance Grade,4,17311,2.153,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Finchs Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,1198,Finchs Rd,FENTONS CREEK,00 Wedderburn Burkes Flat Rd.,2.153,3.427,Maintenance Grade,Maintenance Grade,4,17311,1.274,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Finchs Rd - RGA,2,0
,2 & 4,Maintenance, LRG,RGA,1366,Gowar Fentons Creek,FENTONS CREEK,00 Logan Gowar Rd,6.19,10.382,Maintenance Grade,Maintenance Grade,4,17311,4.192,,,,,,,,50%,,,0,07/07/2014,,Wedderburn,,,,,FENTONS CREEK - Gowar Fentons Creek - RGA,2,0
,14 15,Maintenance, LRG,RF,1423,Greens La No2,FENTONS CREEK,00 Old St Arnaud Rd,0.773,3.326,Maintenance Grade,Maintenance Grade,4,17312,2.553,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Greens La No2 - RF,0,0
,2,Maintenance, LRG,RGM,4222,Kellett Rd,FENTONS CREEK,00 Wehla Wedderburn Rd,1.037,1.363,Maintenance Grade,Maintenance Grade,4,17311,0.326,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Kellett Rd - RGM,1,0
,14 15,Maintenance, LRG,RF,4223,Kellett Rd,FENTONS CREEK,00 Wehla Wedderburn Rd,1.363,1.751,Maintenance Grade,Maintenance Grade,4,17312,0.388,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Kellett Rd - RF,0,0
,2,Maintenance, LRG,RSC,2704,Old St Arnaud Rd,FENTONS CREEK,00 Logan Wedderburn Rd,9.64,10.82,Maintenance Grade,Maintenance Grade,4,17310,1.18,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Old St Arnaud Rd - RSC,1,0
,2,Maintenance, LRG,RGM,2803,Perrys  Rd      2K,FENTONS CREEK,00 Logan Kingower.,2.001,3.862,Maintenance Grade,Maintenance Grade,4,17311,1.861,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Perrys  Rd      2K - RGM,1,0
,15 16,Maintenance, LRG,RF,2804,Perrys  Rd      2K,FENTONS CREEK,00 Logan Kingower.,2.635,3.207,Maintenance Grade,Maintenance Grade,4,17312,0.572,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Perrys  Rd      2K - RF,0,0
,2,Maintenance, LRG,RGM,3152,Rocky Rd,FENTONS CREEK,00 Dip Rd.,0,1.36,Maintenance Grade,Maintenance Grade,4,17311,1.36,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Rocky Rd - RGM,1,0
,2,Maintenance, LRG,RGM,5249,Sheltons Rd,FENTONS CREEK,00 Gowar Fentons Creek Rd.,3.378,3.778,Maintenance Grade,Maintenance Grade,4,17311,0.4,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Sheltons Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,1952,Sheltons Rd,FENTONS CREEK,00 Gowar Fentons Creek Rd.,0,6.454,Maintenance Grade,Maintenance Grade,4,17311,6.454,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Sheltons Rd - RGA,2,0
,2,Maintenance, LRG,RGM,3421,Stephensons Rd,FENTONS CREEK,00 Logan Wedderburn,0.735,2.6,Maintenance Grade,Maintenance Grade,4,17311,1.865,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Stephensons Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,3420,Stephensons Rd,FENTONS CREEK,00 Logan Wedderburn,0,4.2,Maintenance Grade,Maintenance Grade,4,17311,4.2,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Stephensons Rd - RGA,2,0
,2,Maintenance, LRG,RGM,4173,Sutton Rd,FENTONS CREEK,00 Burkes Flat Wedderburn Rd,0,3.085,Maintenance Grade,Maintenance Grade,4,17311,3.085,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Sutton Rd - RGM,1,0
,2 & 4,Maintenance, LRG,RGA,4630,Wehla Wedderburn Rd,FENTONS CREEK,00 Wedderburn Dunolly,1.687,3.178,Maintenance Grade,Maintenance Grade,4,17311,1.491,,,,,,,,,,,0,,,Wedderburn,,,,,FENTONS CREEK - Wehla Wedderburn Rd - RGA,2,0
,2,Maintenance, LRG,RSC,5001,Boort Fernihurst Rd,FERNIHURST,Start Seal,10.305,15.885,Maintenance Grade,Maintenance Grade,4,17310,5.58,,,,,,,,100%,,,0,29/07/2014,,Wedderburn,,,,,FERNIHURST - Boort Fernihurst Rd - RSC,1,5.58
